Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GTEX-11GSP-0326_H8HGE.2_trimmed_read2	GTEX-11GSP-0326_H8HGE.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1431705.0	0.0	55-76	48.0	72.71041082300685	75.61556046811319	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0626_H79F1.1_trimmed_read1	GTEX-11GSP-0626_H79F1.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1567718.0	0.0	55-76	47.0	58.433325238853875	75.63421163755216	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H79F1.1_trimmed_read2	GTEX-11GSP-0626_H79F1.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1567718.0	0.0	55-76	47.0	59.42285297973493	75.57398077970656	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H79F1.2_trimmed_read1	GTEX-11GSP-0626_H79F1.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1567191.0	0.0	55-76	47.0	58.86481662158961	75.62101237181683	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-11GSP-0626_H79F1.2_trimmed_read2	GTEX-11GSP-0626_H79F1.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1567191.0	0.0	55-76	47.0	60.442473939727	75.53087211450296	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H79NJ.1_trimmed_read1	GTEX-11GSP-0626_H79NJ.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1576956.0	0.0	55-75	47.0	61.19867031685067	74.46072686872684	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H79NJ.1_trimmed_read2	GTEX-11GSP-0626_H79NJ.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1576956.0	0.0	55-75	47.0	62.01935579641752	74.41212754192254	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H79NJ.2_trimmed_read1	GTEX-11GSP-0626_H79NJ.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1574245.0	0.0	55-76	47.0	59.78663918195647	75.55901400353821	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-11GSP-0626_H79NJ.2_trimmed_read2	GTEX-11GSP-0626_H79NJ.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1574245.0	0.0	55-76	47.0	59.471057836572996	75.61235894031742	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A1A.1_trimmed_read1	GTEX-11GSP-0626_H7A1A.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	967693.0	0.0	55-76	47.0	60.45811474568982	75.69795069304004	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A1A.1_trimmed_read2	GTEX-11GSP-0626_H7A1A.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	967693.0	0.0	55-76	47.0	69.47752245624973	74.85981091110507	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A1A.2_trimmed_read1	GTEX-11GSP-0626_H7A1A.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	944994.0	0.0	55-76	47.0	61.27115855956819	75.68906575068202	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A1A.2_trimmed_read2	GTEX-11GSP-0626_H7A1A.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	944994.0	0.0	55-76	47.0	67.70252913551417	74.93814563901994	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A4P.1_trimmed_read1	GTEX-11GSP-0626_H7A4P.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1265104.0	0.0	55-76	47.0	59.1615139699381	75.64658478670528	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A4P.1_trimmed_read2	GTEX-11GSP-0626_H7A4P.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1265104.0	0.0	55-76	47.0	59.55198188373577	75.55885840215508	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A4P.2_trimmed_read1	GTEX-11GSP-0626_H7A4P.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1229565.0	0.0	55-76	46.0	58.89169511094505	75.6366284011012	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A4P.2_trimmed_read2	GTEX-11GSP-0626_H7A4P.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1229565.0	0.0	55-76	47.0	59.72570216098585	75.54931703488631	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A4R.1_trimmed_read1	GTEX-11GSP-0626_H7A4R.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1305594.0	0.0	55-76	46.0	58.793963205585975	75.63623147777946	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A4R.1_trimmed_read2	GTEX-11GSP-0626_H7A4R.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1305594.0	0.0	55-76	47.0	58.61777830945189	75.59363171093004	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A4R.2_trimmed_read1	GTEX-11GSP-0626_H7A4R.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1275527.0	0.0	55-76	47.0	59.31077733513654	75.66153048896652	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A4R.2_trimmed_read2	GTEX-11GSP-0626_H7A4R.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1275527.0	0.0	55-76	47.0	58.981745443019705	75.6022600854392	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A55.1_trimmed_read1	GTEX-11GSP-0626_H7A55.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1574748.0	0.0	55-76	47.0	59.414623245931985	75.61134924445054	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-11GSP-0626_H7A55.1_trimmed_read2	GTEX-11GSP-0626_H7A55.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1574748.0	0.0	55-76	47.0	59.8082623891518	75.55146601233976	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A55.2_trimmed_read1	GTEX-11GSP-0626_H7A55.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1491172.0	0.0	55-76	47.0	60.27937826955399	75.5909512785916	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-11GSP-0626_H7A55.2_trimmed_read2	GTEX-11GSP-0626_H7A55.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1491172.0	0.0	55-76	47.0	62.95797752316021	75.43964948376177	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A58.1_trimmed_read1	GTEX-11GSP-0626_H7A58.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1364192.0	0.0	55-76	47.0	58.05953238047902	75.69070922568085	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A58.1_trimmed_read2	GTEX-11GSP-0626_H7A58.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1364192.0	0.0	55-76	47.0	59.04599201456654	75.48929989327016	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A58.2_trimmed_read1	GTEX-11GSP-0626_H7A58.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1339471.0	0.0	55-76	47.0	58.341304609885384	75.70102600205604	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A58.2_trimmed_read2	GTEX-11GSP-0626_H7A58.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1339471.0	0.0	55-76	47.0	59.375422564695725	75.47766618314245	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A7L.1_trimmed_read1	GTEX-11GSP-0626_H7A7L.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1261315.0	0.0	55-76	47.0	61.11413064729201	75.55962547024336	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A7L.1_trimmed_read2	GTEX-11GSP-0626_H7A7L.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1261315.0	0.0	55-76	47.0	61.18903303371353	75.40171725540408	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A7L.2_trimmed_read1	GTEX-11GSP-0626_H7A7L.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1276989.0	0.0	55-76	47.0	60.85535394007642	75.56562664204625	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A7L.2_trimmed_read2	GTEX-11GSP-0626_H7A7L.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1276989.0	0.0	55-76	47.0	60.87421731346222	75.39227354346826	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A7T.1_trimmed_read1	GTEX-11GSP-0626_H7A7T.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1008565.0	0.0	55-76	47.0	61.85851020401706	75.61569953349562	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A7T.1_trimmed_read2	GTEX-11GSP-0626_H7A7T.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1008565.0	0.0	55-76	47.0	64.62337726946826	74.92828127091461	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A7T.2_trimmed_read1	GTEX-11GSP-0626_H7A7T.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	891523.0	0.0	55-76	47.0	60.62388539229022	75.61632846264202	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A7T.2_trimmed_read2	GTEX-11GSP-0626_H7A7T.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	891523.0	0.0	55-76	47.0	66.32354256339448	75.02149692156007	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A85.1_trimmed_read1	GTEX-11GSP-0626_H7A85.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1511188.0	0.0	55-76	47.0	60.28496452800406	75.55345463304367	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-11GSP-0626_H7A85.1_trimmed_read2	GTEX-11GSP-0626_H7A85.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1511188.0	0.0	55-76	47.0	60.96101301240496	75.5547152306662	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A85.2_trimmed_read1	GTEX-11GSP-0626_H7A85.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1436856.0	0.0	55-76	47.0	62.04288770692769	75.51916406376144	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-11GSP-0626_H7A85.2_trimmed_read2	GTEX-11GSP-0626_H7A85.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1436856.0	0.0	55-76	47.0	63.45433841419196	75.38318384027349	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A88.1_trimmed_read1	GTEX-11GSP-0626_H7A88.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1328504.0	0.0	55-76	47.0	60.51940968113902	75.51854115606727	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A88.1_trimmed_read2	GTEX-11GSP-0626_H7A88.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1328504.0	0.0	55-76	47.0	60.761557645143114	75.13360366246545	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass
GTEX-11GSP-0626_H7A88.2_trimmed_read1	GTEX-11GSP-0626_H7A88.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1346899.0	0.0	55-76	47.0	60.519455733400086	75.53303180119667	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-11GSP-0626_H7A88.2_trimmed_read2	GTEX-11GSP-0626_H7A88.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1346899.0	0.0	55-76	47.0	60.23323036010289	75.48836623978487	pass	pass	pass	fail	pass	pass	warn	warn	warn	pass
GTEX-11GSP-0726_H79F1.1_trimmed_read1	GTEX-11GSP-0726_H79F1.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1673728.0	0.0	55-76	49.0	85.08601397960913	75.57743970346436	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H79F1.1_trimmed_read2	GTEX-11GSP-0726_H79F1.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1673728.0	0.0	55-76	50.0	85.25459408757301	75.58771616415571	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H79F1.2_trimmed_read1	GTEX-11GSP-0726_H79F1.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1674950.0	0.0	55-76	49.0	85.29882950512395	75.5648461148094	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H79F1.2_trimmed_read2	GTEX-11GSP-0726_H79F1.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1674950.0	0.0	55-76	49.0	85.64496005299009	75.54268664736261	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H79NJ.1_trimmed_read1	GTEX-11GSP-0726_H79NJ.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1697475.0	0.0	55-75	49.0	86.56864634262342	74.38264893444675	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H79NJ.1_trimmed_read2	GTEX-11GSP-0726_H79NJ.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1697475.0	0.0	55-75	49.0	86.37754308360877	74.4508137085966	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H79NJ.2_trimmed_read1	GTEX-11GSP-0726_H79NJ.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1695010.0	0.0	55-76	49.0	85.7770212998821	75.49681358812042	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H79NJ.2_trimmed_read2	GTEX-11GSP-0726_H79NJ.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1695010.0	0.0	55-76	49.0	85.10724426447058	75.62887534586817	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A1A.1_trimmed_read1	GTEX-11GSP-0726_H7A1A.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1044882.0	0.0	55-76	49.0	87.6349818173733	75.65824370598786	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A1A.1_trimmed_read2	GTEX-11GSP-0726_H7A1A.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1044882.0	0.0	55-76	49.0	91.18603602733663	74.88306526478588	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A1A.2_trimmed_read1	GTEX-11GSP-0726_H7A1A.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1019433.0	0.0	55-76	49.0	87.85913516847873	75.65268242248388	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A1A.2_trimmed_read2	GTEX-11GSP-0726_H7A1A.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1019433.0	0.0	55-76	49.0	90.36080095077476	74.95356438333859	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A4P.1_trimmed_read1	GTEX-11GSP-0726_H7A4P.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1366182.0	0.0	55-76	49.0	86.34131159611135	75.61386330664583	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A4P.1_trimmed_read2	GTEX-11GSP-0726_H7A4P.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1366182.0	0.0	55-76	49.0	86.29975299947374	75.54340710095727	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A4P.2_trimmed_read1	GTEX-11GSP-0726_H7A4P.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1319284.0	0.0	55-76	48.0	86.39942703964257	75.60022406093002	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A4P.2_trimmed_read2	GTEX-11GSP-0726_H7A4P.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1319284.0	0.0	55-76	48.0	86.54610931444567	75.53148980810803	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A4R.1_trimmed_read1	GTEX-11GSP-0726_H7A4R.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1386917.0	0.0	55-76	48.0	85.83464031038379	75.60526404968718	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A4R.1_trimmed_read2	GTEX-11GSP-0726_H7A4R.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1386917.0	0.0	55-76	49.0	85.76588865442365	75.56449448669242	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A4R.2_trimmed_read1	GTEX-11GSP-0726_H7A4R.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1361513.0	0.0	55-76	48.0	86.26639596082369	75.62978906554693	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A4R.2_trimmed_read2	GTEX-11GSP-0726_H7A4R.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1361513.0	0.0	55-76	49.0	86.1572645419933	75.58260993468296	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A55.1_trimmed_read1	GTEX-11GSP-0726_H7A55.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1763155.0	0.0	55-76	50.0	85.38707345355962	75.56263629686556	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A55.1_trimmed_read2	GTEX-11GSP-0726_H7A55.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1763155.0	0.0	55-76	50.0	84.96189323747022	75.5711585198125	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A55.2_trimmed_read1	GTEX-11GSP-0726_H7A55.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1665324.0	0.0	55-76	49.0	85.77620164038694	75.54582891977778	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A55.2_trimmed_read2	GTEX-11GSP-0726_H7A55.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1665324.0	0.0	55-76	49.0	86.65285582780524	75.45756201195684	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A58.1_trimmed_read1	GTEX-11GSP-0726_H7A58.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1444196.0	0.0	55-76	49.0	85.73793776361092	75.62049264781234	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A58.1_trimmed_read2	GTEX-11GSP-0726_H7A58.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1444196.0	0.0	55-76	49.0	85.70814514731441	75.53575484214053	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A58.2_trimmed_read1	GTEX-11GSP-0726_H7A58.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1430363.0	0.0	55-76	49.0	85.73383731658735	75.62554050964685	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A58.2_trimmed_read2	GTEX-11GSP-0726_H7A58.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1430363.0	0.0	55-76	49.0	85.91587315651283	75.53061215929104	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A7L.1_trimmed_read1	GTEX-11GSP-0726_H7A7L.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1378622.0	0.0	55-76	49.0	87.46381710859444	75.4919927289714	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A7L.1_trimmed_read2	GTEX-11GSP-0726_H7A7L.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1378622.0	0.0	55-76	49.0	86.74779962955252	75.4341545398231	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A7L.2_trimmed_read1	GTEX-11GSP-0726_H7A7L.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1389371.0	0.0	55-76	49.0	87.64306180495993	75.50173279851099	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A7L.2_trimmed_read2	GTEX-11GSP-0726_H7A7L.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1389371.0	0.0	55-76	49.0	86.61148520178403	75.42746321896743	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A7T.1_trimmed_read1	GTEX-11GSP-0726_H7A7T.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1115553.0	0.0	55-76	49.0	88.09187866248732	75.59903922090658	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A7T.1_trimmed_read2	GTEX-11GSP-0726_H7A7T.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1115553.0	0.0	55-76	49.0	88.81754178815056	74.89319557206157	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A7T.2_trimmed_read1	GTEX-11GSP-0726_H7A7T.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	975918.0	0.0	55-76	49.0	86.91800023133264	75.59909336645087	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A7T.2_trimmed_read2	GTEX-11GSP-0726_H7A7T.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	975918.0	0.0	55-76	49.0	89.58048746774456	74.97682387249749	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A85.1_trimmed_read1	GTEX-11GSP-0726_H7A85.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1656744.0	0.0	55-76	49.0	85.5962309200009	75.49097869073314	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A85.1_trimmed_read2	GTEX-11GSP-0726_H7A85.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1656744.0	0.0	55-76	49.0	85.59186537413052	75.57045264687845	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A85.2_trimmed_read1	GTEX-11GSP-0726_H7A85.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1575963.0	0.0	55-76	49.0	86.97472735947076	75.465711441195	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A85.2_trimmed_read2	GTEX-11GSP-0726_H7A85.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1575963.0	0.0	55-76	49.0	86.72752516052003	75.41024884467465	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A88.1_trimmed_read1	GTEX-11GSP-0726_H7A88.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1410128.0	0.0	55-76	49.0	86.9564727089517	75.48590695312765	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A88.1_trimmed_read2	GTEX-11GSP-0726_H7A88.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1410128.0	0.0	55-76	49.0	86.59419868415272	75.12007278771856	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A88.2_trimmed_read1	GTEX-11GSP-0726_H7A88.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1441157.0	0.0	55-76	49.0	86.39382287810481	75.49781182758021	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-0726_H7A88.2_trimmed_read2	GTEX-11GSP-0726_H7A88.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1441157.0	0.0	55-76	49.0	86.19250298204491	75.47872646769228	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-11GSP-1326_H79BA.1_trimmed_read1	GTEX-11GSP-1326_H79BA.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1431070.0	0.0	55-76	46.0	36.604740769382225	75.61556667388737	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass
GTEX-11GSP-1326_H79BA.1_trimmed_read2	GTEX-11GSP-1326_H79BA.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1431070.0	0.0	55-76	47.0	40.288982043100994	74.68153409686458	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass
GTEX-11GSP-1326_H79BA.2_trimmed_read1	GTEX-11GSP-1326_H79BA.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1325689.0	0.0	55-76	46.0	37.00338702300392	75.6065419566731	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass
