Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GTEX-11GSP-0626_H7A1A.2_1	GTEX-11GSP-0626_H7A1A.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1580232.0	0.0	76.0	48.0	63.97324600744761	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A1A.2_2	GTEX-11GSP-0626_H7A1A.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1580232.0	0.0	76.0	48.0	73.14666901865883	76.0	pass	fail	fail	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0626_H7A4P.1_1	GTEX-11GSP-0626_H7A4P.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1836043.0	0.0	76.0	48.0	62.34605567048471	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A4P.1_2	GTEX-11GSP-0626_H7A4P.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1836043.0	0.0	76.0	48.0	64.00618801079109	76.0	pass	fail	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A4P.2_1	GTEX-11GSP-0626_H7A4P.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1819611.0	0.0	76.0	47.0	62.67346708825392	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A4P.2_2	GTEX-11GSP-0626_H7A4P.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1819611.0	0.0	76.0	48.0	64.59040954925656	76.0	pass	fail	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A4R.1_1	GTEX-11GSP-0626_H7A4R.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1828222.0	0.0	76.0	47.0	61.75011838320127	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A4R.1_2	GTEX-11GSP-0626_H7A4R.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1828222.0	0.0	76.0	48.0	62.61310725825601	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A4R.2_1	GTEX-11GSP-0626_H7A4R.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1802435.0	0.0	76.0	48.0	62.33017193893184	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A4R.2_2	GTEX-11GSP-0626_H7A4R.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1802435.0	0.0	76.0	48.0	63.29553493977873	76.0	pass	fail	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A55.1_1	GTEX-11GSP-0626_H7A55.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1985966.0	0.0	76.0	48.0	59.80118180775547	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A55.1_2	GTEX-11GSP-0626_H7A55.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1985966.0	0.0	76.0	48.0	61.61788324460572	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A55.2_1	GTEX-11GSP-0626_H7A55.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2003509.0	0.0	76.0	48.0	60.662232548581166	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A55.2_2	GTEX-11GSP-0626_H7A55.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2003509.0	0.0	76.0	48.0	65.65988372967907	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A58.1_1	GTEX-11GSP-0626_H7A58.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1870782.0	0.0	76.0	48.0	60.62406315248434	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A58.1_2	GTEX-11GSP-0626_H7A58.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1870782.0	0.0	76.0	48.0	62.81378667429335	76.0	pass	fail	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A58.2_1	GTEX-11GSP-0626_H7A58.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1844695.0	0.0	76.0	48.0	61.04286649461643	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A58.2_2	GTEX-11GSP-0626_H7A58.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1844695.0	0.0	76.0	48.0	63.12091396936195	76.0	pass	fail	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A7L.1_1	GTEX-11GSP-0626_H7A7L.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1873352.0	0.0	76.0	48.0	63.75822597454619	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A7L.1_2	GTEX-11GSP-0626_H7A7L.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1873352.0	0.0	76.0	48.0	65.75299662970481	76.0	pass	fail	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-11GSP-0626_H7A7L.2_1	GTEX-11GSP-0626_H7A7L.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1877837.0	0.0	76.0	48.0	63.15720620564868	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A7L.2_2	GTEX-11GSP-0626_H7A7L.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1877837.0	0.0	76.0	48.0	65.01394240751266	76.0	pass	fail	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A7T.1_1	GTEX-11GSP-0626_H7A7T.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1616108.0	0.0	76.0	48.0	64.87751211590198	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A7T.1_2	GTEX-11GSP-0626_H7A7T.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1616108.0	0.0	76.0	48.0	69.45045561306155	76.0	pass	fail	fail	fail	pass	pass	pass	warn	pass	pass
GTEX-11GSP-0626_H7A7T.2_1	GTEX-11GSP-0626_H7A7T.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1457349.0	0.0	76.0	48.0	62.23026466023332	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A7T.2_2	GTEX-11GSP-0626_H7A7T.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1457349.0	0.0	76.0	48.0	70.61054703834574	76.0	pass	fail	fail	fail	warn	pass	pass	pass	pass	pass
GTEX-11GSP-0626_H7A85.1_1	GTEX-11GSP-0626_H7A85.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1959868.0	0.0	76.0	48.0	60.97651903564035	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A85.1_2	GTEX-11GSP-0626_H7A85.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1959868.0	0.0	76.0	48.0	63.443489501421936	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-11GSP-0626_H7A85.2_1	GTEX-11GSP-0626_H7A85.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1989131.0	0.0	76.0	48.0	62.882250327958424	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A85.2_2	GTEX-11GSP-0626_H7A85.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1989131.0	0.0	76.0	48.0	66.23315017600167	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-11GSP-0626_H7A88.1_1	GTEX-11GSP-0626_H7A88.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1941515.0	0.0	76.0	48.0	63.06552347640601	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A88.1_2	GTEX-11GSP-0626_H7A88.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1941515.0	0.0	76.0	48.0	65.06251145817329	76.0	pass	fail	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-11GSP-0626_H7A88.2_1	GTEX-11GSP-0626_H7A88.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1922084.0	0.0	76.0	48.0	62.82791666106411	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-11GSP-0626_H7A88.2_2	GTEX-11GSP-0626_H7A88.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1922084.0	0.0	76.0	48.0	64.01299881050406	76.0	pass	fail	pass	fail	warn	pass	pass	warn	pass	pass
GTEX-11GSP-0726_H79F1.1_1	GTEX-11GSP-0726_H79F1.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2074364.0	0.0	76.0	50.0	83.860422607871	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H79F1.1_2	GTEX-11GSP-0726_H79F1.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2074364.0	0.0	76.0	50.0	84.82773338183118	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H79F1.2_1	GTEX-11GSP-0726_H79F1.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2101608.0	0.0	76.0	50.0	84.14325769862555	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H79F1.2_2	GTEX-11GSP-0726_H79F1.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2101608.0	0.0	76.0	50.0	85.24669374683576	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H79NJ.1_1	GTEX-11GSP-0726_H79NJ.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2130520.0	0.0	76.0	50.0	83.87123753873573	76.0	pass	fail	pass	fail	pass	fail	pass	pass	warn	pass
GTEX-11GSP-0726_H79NJ.1_2	GTEX-11GSP-0726_H79NJ.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2130520.0	0.0	76.0	50.0	84.69716816098837	76.0	pass	fail	pass	fail	warn	fail	pass	pass	pass	pass
GTEX-11GSP-0726_H79NJ.2_1	GTEX-11GSP-0726_H79NJ.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2102148.0	0.0	76.0	50.0	84.61002363365398	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H79NJ.2_2	GTEX-11GSP-0726_H79NJ.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2102148.0	0.0	76.0	50.0	84.58597670492418	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A1A.1_1	GTEX-11GSP-0726_H7A1A.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1748915.0	0.0	76.0	50.0	86.46983089684717	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A1A.1_2	GTEX-11GSP-0726_H7A1A.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1748915.0	0.0	76.0	50.0	91.77596883212708	76.0	pass	fail	fail	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A1A.2_1	GTEX-11GSP-0726_H7A1A.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1671775.0	0.0	76.0	50.0	86.69004034368143	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A1A.2_2	GTEX-11GSP-0726_H7A1A.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1671775.0	0.0	76.0	50.0	90.77292608400128	76.0	pass	fail	fail	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A4P.1_1	GTEX-11GSP-0726_H7A4P.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2009335.0	0.0	76.0	50.0	86.02369519944403	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A4P.1_2	GTEX-11GSP-0726_H7A4P.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2009335.0	0.0	76.0	50.0	86.66299402269715	76.0	pass	fail	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A4P.2_1	GTEX-11GSP-0726_H7A4P.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1981689.0	0.0	76.0	49.0	86.27728932570876	76.0	pass	fail	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A4P.2_2	GTEX-11GSP-0726_H7A4P.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1981689.0	0.0	76.0	50.0	87.12051336969067	76.0	pass	fail	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A4R.1_1	GTEX-11GSP-0726_H7A4R.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1987058.0	0.0	76.0	50.0	85.65221018056072	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A4R.1_2	GTEX-11GSP-0726_H7A4R.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1987058.0	0.0	76.0	50.0	86.06084189221373	76.0	pass	fail	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A4R.2_1	GTEX-11GSP-0726_H7A4R.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1941644.0	0.0	76.0	50.0	85.99179036091033	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A4R.2_2	GTEX-11GSP-0726_H7A4R.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1941644.0	0.0	76.0	50.0	86.53846800437816	76.0	pass	fail	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A55.1_1	GTEX-11GSP-0726_H7A55.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2198562.0	0.0	76.0	50.0	84.1435481389598	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A55.1_2	GTEX-11GSP-0726_H7A55.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2198562.0	0.0	76.0	50.0	84.55950239768855	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A55.2_1	GTEX-11GSP-0726_H7A55.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2207603.0	0.0	76.0	50.0	84.31940006685245	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A55.2_2	GTEX-11GSP-0726_H7A55.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2207603.0	0.0	76.0	50.0	86.43393955782373	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A58.1_1	GTEX-11GSP-0726_H7A58.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1955129.0	0.0	76.0	50.0	85.24763215036086	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A58.1_2	GTEX-11GSP-0726_H7A58.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1955129.0	0.0	76.0	50.0	85.68928241004771	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A58.2_1	GTEX-11GSP-0726_H7A58.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1928308.0	0.0	76.0	50.0	85.42047649389488	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A58.2_2	GTEX-11GSP-0726_H7A58.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1928308.0	0.0	76.0	50.0	85.91999641104603	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A7L.1_1	GTEX-11GSP-0726_H7A7L.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2020977.0	0.0	76.0	50.0	86.67790435789092	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A7L.1_2	GTEX-11GSP-0726_H7A7L.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2020977.0	0.0	76.0	50.0	86.88889269288681	76.0	pass	fail	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A7L.2_1	GTEX-11GSP-0726_H7A7L.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2057004.0	0.0	76.0	50.0	86.68286442738685	76.0	pass	fail	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A7L.2_2	GTEX-11GSP-0726_H7A7L.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2057004.0	0.0	76.0	50.0	86.65398458959447	76.0	pass	fail	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A7T.1_1	GTEX-11GSP-0726_H7A7T.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1816514.0	0.0	76.0	51.0	84.60362773943736	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A7T.1_2	GTEX-11GSP-0726_H7A7T.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1816514.0	0.0	76.0	50.0	88.84635183678756	76.0	pass	fail	fail	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A7T.2_1	GTEX-11GSP-0726_H7A7T.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1622246.0	0.0	76.0	50.0	85.08152919188713	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A7T.2_2	GTEX-11GSP-0726_H7A7T.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1622246.0	0.0	76.0	50.0	90.04495057448952	76.0	pass	fail	fail	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A85.1_1	GTEX-11GSP-0726_H7A85.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2124704.0	0.0	76.0	50.0	84.33360872064908	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A85.1_2	GTEX-11GSP-0726_H7A85.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2124704.0	0.0	76.0	50.0	85.29731681875752	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A85.2_1	GTEX-11GSP-0726_H7A85.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2151956.0	0.0	76.0	50.0	85.58763049456917	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A85.2_2	GTEX-11GSP-0726_H7A85.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2151956.0	0.0	76.0	50.0	86.55501634012069	76.0	pass	pass	pass	fail	warn	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A88.1_1	GTEX-11GSP-0726_H7A88.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2066025.0	0.0	76.0	50.0	85.88137547202548	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A88.1_2	GTEX-11GSP-0726_H7A88.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2066025.0	0.0	76.0	50.0	86.81990037158985	76.0	pass	fail	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-0726_H7A88.2_1	GTEX-11GSP-0726_H7A88.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2063877.0	0.0	76.0	50.0	85.72698836511854	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-11GSP-0726_H7A88.2_2	GTEX-11GSP-0726_H7A88.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2063877.0	0.0	76.0	50.0	86.32042852258294	76.0	pass	fail	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-11GSP-1326_H79BA.1_1	GTEX-11GSP-1326_H79BA.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2346351.0	0.0	76.0	47.0	40.22271055532693	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H79BA.1_2	GTEX-11GSP-1326_H79BA.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2346351.0	0.0	76.0	47.0	46.28777446145712	76.0	pass	fail	pass	fail	pass	warn	pass	fail	warn	pass
GTEX-11GSP-1326_H79BA.2_1	GTEX-11GSP-1326_H79BA.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2380543.0	0.0	76.0	47.0	40.91582517053521	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H79BA.2_2	GTEX-11GSP-1326_H79BA.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2380543.0	0.0	76.0	47.0	48.598993212146766	76.0	pass	fail	pass	fail	pass	warn	pass	fail	warn	pass
GTEX-11GSP-1326_H7BAG.1_1	GTEX-11GSP-1326_H7BAG.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2008216.0	0.0	76.0	47.0	37.346411786611014	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H7BAG.1_2	GTEX-11GSP-1326_H7BAG.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2008216.0	0.0	76.0	47.0	38.57016318619409	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H7BAG.2_1	GTEX-11GSP-1326_H7BAG.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2027674.0	0.0	76.0	47.0	37.62688908304994	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H7BAG.2_2	GTEX-11GSP-1326_H7BAG.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2027674.0	0.0	76.0	47.0	38.65147460462288	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H7CLM.1_1	GTEX-11GSP-1326_H7CLM.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2057750.0	0.0	76.0	47.0	35.236932898757026	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H7CLM.1_2	GTEX-11GSP-1326_H7CLM.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2057750.0	0.0	76.0	47.0	36.5196959742156	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H7CLM.2_1	GTEX-11GSP-1326_H7CLM.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2026963.0	0.0	76.0	47.0	36.73263190092167	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H7CLM.2_2	GTEX-11GSP-1326_H7CLM.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2026963.0	0.0	76.0	47.0	36.284103888412616	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H7CRH.1_1	GTEX-11GSP-1326_H7CRH.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	916153.0	0.0	76.0	47.0	36.08567633339309	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H7CRH.1_2	GTEX-11GSP-1326_H7CRH.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	916153.0	0.0	76.0	47.0	36.759072711507834	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H8E0K.1_1	GTEX-11GSP-1326_H8E0K.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2330178.0	0.0	76.0	47.0	36.199168516627225	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H8E0K.1_2	GTEX-11GSP-1326_H8E0K.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2330178.0	0.0	76.0	47.0	37.888267691647634	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H8E0K.2_1	GTEX-11GSP-1326_H8E0K.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2295798.0	0.0	76.0	47.0	35.80466771656658	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H8E0K.2_2	GTEX-11GSP-1326_H8E0K.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2295798.0	0.0	76.0	47.0	37.520790647457204	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H8E0N.1_1	GTEX-11GSP-1326_H8E0N.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2148085.0	0.0	76.0	47.0	35.87022349167191	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H8E0N.1_2	GTEX-11GSP-1326_H8E0N.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2148085.0	0.0	76.0	47.0	36.4085888693247	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H8E0N.2_1	GTEX-11GSP-1326_H8E0N.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2135321.0	0.0	76.0	47.0	35.910361169738906	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H8E0N.2_2	GTEX-11GSP-1326_H8E0N.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2135321.0	0.0	76.0	47.0	36.60292727575725	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H8E0P.1_1	GTEX-11GSP-1326_H8E0P.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1704924.0	0.0	76.0	47.0	36.70032197135303	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H8E0P.1_2	GTEX-11GSP-1326_H8E0P.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1704924.0	0.0	76.0	47.0	37.02978909962834	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-11GSP-1326_H8E0P.2_1	GTEX-11GSP-1326_H8E0P.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1746680.0	0.0	76.0	47.0	37.15123486559963	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
